Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Ürün derecelendirmesi sayısı (product.metafields.reviews.rating_count),Etkinlik (product.metafields.shopify.occasion),Koku (product.metafields.shopify.scent),Mevsim (product.metafields.shopify.season),Hedef Cinsiyet (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sare-a-140-metalik-ferahlik,Sare - A-140 Metalik Ferahlık - Azzaro Chrome'dan İlham Alan Erkek Parfümü,"<p>Bu parfüm, 90'ların ortasında erkek parfümerisine metalik ve sucul bir ferahlık getiren, nesiller boyu kullanılan ikonik klasik Azzaro Chrome'dan (1996) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Metalik Ferahlık, Akdeniz güneşinin altında parlayan soğuk bir metalin ve buzlu suyun hissiyatıdır.</i> Keskin limon ve aromatik biberiyenin, temiz beyaz misk ve ananasın hafif tatlılığıyla buluştuğu, kristal kadar berrak ve sabunsu bir aura.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Gerard Haury) hikayesi, markanın kurucusu Loris Azzaro'nun torunuyla olan ilişkisine ve paylaştıkları anlara dayanır. Chrome, babadan oğula geçen bir miras gibi tasarlanmış, kuşaklar arası bağı simgeleyen nadir parfümlerden biridir. Bu yüzden 90'lardan beri hem gençlerin hem de babaların ortak imzası olmuştur.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Narenciyeli Aromatik (Metalik)</li>
<li>
<b>Üst Notalar:</b> Limon, Biberiye, Ananas, Bergamot, Neroli</li>
<li>
<b>Orta Notalar:</b> Siklamen, Kişniş, Yasemin, Meşe Yosunu</li>
<li>
<b>Alt Notalar:</b> Misk, Sedir Ağacı, Sandal Ağacı, Kakule, Tonka Fasulyesi</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■□□□ [7/10]<br>
Yayılım: ■■■■■■□□□□ [6/10]<br>
Mevsim: Yaz ☀️, İlkbahar 🌸
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, tatlı veya baharatlı bir koku değildir. Bu, metalik, sabunsu ve keskin bir temizlik kokusudur. Biberiye ve limon baskındır. Tıraş kolonyasını andıran nostaljik yapısıyla, modern mavi kokulardan ayrılır. Güvenilir, temiz ve net bir duruş sergilemek isteyenler için idealdir. Performansı taze bir kokuya göre tatmin edicidir.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, taze bir başlangıç ve ailevi bir sıcaklık atmosferini yansıtır. Pazar sabahı yapılan temiz bir tıraş sonrası, beyaz keten bir gömlekle sahil kenarında yapılan uzun bir kahvaltının ferah havasını taşır.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Azzaro Chrome kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareperfume,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","90lar Kokusu, Azzaro Muadili, Biberiye, Chrome Muadili, Erkek Parfümü, Klasik Parfüm, Limon, Metalik Koku, Misk, Sabunsu Koku, Sare-Metalik-Ferahlik, Taze Koku, Yaz Parfümü",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",400.0,shopify,0,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/siyah_tema.jpg?v=1762864012,1,"",false,,,,,,,,,,,,,,,,gundelik; her-gun-2,,yaz,erkek,,kg,,,active
sare-a-140-metalik-ferahlik,,,,,,,,,Extrait De Parfum,,,50,,,,,"",400.0,shopify,0,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
bourjois-soir-de-paris,Bourjois - Soir de Paris,"<p><strong>Üst Notalar:</strong> Bergamot, Şeftali, Kayısı, Menekşe</p>
<p><strong>Orta Notalar:</strong> İris, Heliotrop, Gül, Ylang-Ylang, Müge (Lily-of-the-Valley), Yasemin</p>
<p><strong>Alt Notalar:</strong> Amber, Sandal Ağacı, Vanilya, Misk</p>
<p><strong>Açıklama:</strong> <em>Soir de Paris, meyvemsi ve çiçeksi notaların zarif bir birleşimini sunar. Parfüm, bergamot, şeftali, kayısı ve menekşenin taze ve tatlı üst notalarıyla açılır. Orta notalarda iris, heliotrop, gül, ylang-ylang, müge ve yaseminin çiçeksi buketiyle derinleşir. Alt notalarda amber, sandal ağacı, vanilya ve miskin sıcak ve kremsi dokunuşlarıyla kalıcı bir iz bırakır. Bu koku, nostaljik ve romantik bir atmosfer arayanlar için idealdir.</em></p>
<p><em><strong>Not</strong>: <strong>Soir de Paris</strong>, Türkiye'de <strong>Atatürk'ün kullandığı parfüm</strong> olarak da bilinir. Atatürk'ün vefat ettiğinde başucunda bu parfüm şişesinin bulunduğuna dair bilgiler mevcuttur.</em></p>
<p><em>""<strong>Not</strong>: Ürün görselleri temsilîdir; teslim edilen ürünlerin ambalajı veya tasarımı farklılık gösterebilir.""</em></p>",sareperfume,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,"","",true,ML,50,,,,,,,,"",400.0,shopify,0,deny,manual,950.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/unisex4.jpg?v=1762867565,1,"",false,,,,,,,,,,,,,,,,her-gun,,sonbahar; ilkbahar; yaz,uniseks,,kg,,,active
sare-a-125-atesli-bag,Sare - A-125 Ateşli Bağ - Armani Stronger With You Intensely'den İlham Alan Erkek Parfümü,"<p>Bu parfüm, Emporio Armani'nin modern aşk hikayesini anlatan Stronger With You serisinin daha tatlı, daha sıcak ve daha gurme (gourmand) yorumu olan Intensely'den (2019) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Ateşli Bağ, kızarmış şekerli bir kestane ve karamelin, sıcak tarçın ve amberle sarmalandığı lezzetli bir kış rüyasıdır.</i> Bu koku, taze bir ferahlık değil; bu, dumanlı vanilya ve süet (deri) ile derinleşen, bağımlılık yapıcı ve sıcak bir sarılma hissi.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Cécile Matton) olayı, orijinal 2017 versiyonunun o genç ve aromatik yapısını alıp, gurme notalarla (toffee/karamel) zenginleştirerek daha olgun ve daha performanslı bir kış kokusuna dönüştürmesidir. Serinin en çok sevilen ve en güçlü versiyonu olarak kabul edilir.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Oryantal Fougère (Gurme/Tatlı)</li>
<li>
<b>Üst Notalar:</b> Pembe Biber, Ardıç, Menekşe</li>
<li>
<b>Orta Notalar:</b> Toffee (Karamel), Tarçın, Lavanta, Adaçayı</li>
<li>
<b>Alt Notalar:</b> Vanilya, Tonka Fasulyesi, Amber, Süet (Deri)</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■■■ [10/10]<br>
Yayılım: ■■■■■■■■■■ [10/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, hafif bir koku değildir. Bu, performans canavarı bir tatlı koku arayanlar içindir. Toffee ve tarçın baskındır. Soğuk havalarda içinizi ısıtan, fark edilir ve iltifat alan bir imza kokusudur. Orijinal versiyonu seven ancak daha fazla kalıcılık ve tatlılık isteyenler için idealdir. Performansı nükleerdir.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, soğuk ve romantik kış akşamlarının atmosferini taşır. Sevgililer Günü gibi özel bir kutlama, şömine başında sıcak bir an veya kalabalık bir ortamda fark edilmek istediğiniz gecelere eşlik eder.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Emporio Armani Stronger With You Intensely kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareperfume,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Armani Muadili, Erkek Parfümü, Gurme Koku, Güçlü Koku, İltifat Mıknatısı, Kalıcı Parfüm, Karamel, Kış Parfümü, Sare-Atesli-Bag, Stronger With You Intensely Muadili, Tarçın, Tatlı Parfüm, Toffee, Vanilya",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,4,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/siyah_tema.jpg?v=1762864012,1,"",false,,,,,,,,,,,,,,,,ozel-durum,,sonbahar; kis,erkek,,kg,,,active
sare-a-125-atesli-bag,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,4,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-a-124-samimi-bag,Sare - A-124 Samimi Bağ - Armani Stronger With You'dan İlham Alan Erkek Parfümü,"<p>Bu parfüm, Emporio Armani'nin ""modern aşk hikayesi"" temalı, popüler Stronger With You serisinin temelini atan Eau de Toilette (EDT) versiyonundan (2017) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Samimi Bağ, kavrulmuş kestane (candied chestnut) ve kremsi vanilyanın, sıcak tarçın ve aromatik adaçayı (clary sage) ile buluşmasıdır.</i> Bu koku, taze bir ferahlık değil; bu, tonka ve amber ile desteklenen, bağımlılık yapıcı ve sıcak bir gurme (gourmand) aura.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Cécile Matton) ""olayı"", piyasaya sürüldüğü yıl, 2018'de **FiFi Ödülleri'nde ""Yılın Erkek Parfümü - Tüketici Seçimi""** (Consumer's Choice) ödülünü kazanmasıdır. Koku, ""tatlı kestane"" notasını erkek parfümerisine taşıyarak, ""genç"" ve ""çekici"" bir ""kış gurmesi"" kategorisi yaratmıştır.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Oryantal Fougère (Tatlı/Kestane)</li>
<li>
<b>Üst Notalar:</b> Kakule (Cardamom), Pembe Biber, Adaçayı (Clary Sage)</li>
<li>
<b>Orta Notalar:</b> Kestane (Candied Chestnut), Tarçın, Lavanta</li>
<li>
<b>Alt Notalar:</b> Vanilya, Tonka Fasulyesi, Amber Ağacı</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■□□□ [7/10]<br>
Yayılım: ■■■■■■■□□□ [7/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, hafif bir koku değildir. Bu, tatlı, baharatlı ve sıcak bir gurme kokusudur. Kestane ve vanilya baskındır. İltifat mıknatısı olarak bilinir ve konforlu, baştan çıkarıcı bir kış imzası arayanlar için idealdir. Performansı güçlüdür.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, romantik ve konforlu anların atmosferini taşır. Soğuk bir kış akşamında, ahşap bir dağ evi veya sıcak bir kafe ortamının huzurlu havasını yansıtır.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Emporio Armani Stronger With You (EDT) kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareperfume,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Armani Muadili, Cécile Matton, Erkek Parfümü, Gurme Koku, İltifat Mıknatısı, Kakule, Kalıcı Parfüm, Kestane, Kış Parfümü, Sare-Samimi-Bag, Stronger With You Muadili, Tatlı Parfüm, Vanilya",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",400.0,shopify,6,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/siyah_tema.jpg?v=1762864012,1,"",false,,,,,,,,,,,,,,,,her-gun; romantik,,sonbahar; ilkbahar; yaz; kis,erkek,,kg,,,active
sare-a-124-samimi-bag,,,,,,,,,Extrait De Parfum,,,50,,,,,"",400.0,shopify,6,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-a-123-siyah-nektar,Sare - A-123 Siyah Nektar - Armani Sì Intense'den İlham Alan Kadın Parfümü,"<p>Bu parfüm, Giorgio Armani'nin modern kadın imzasını taşıyan ""Sì"" serisinin, daha ""karanlık"", ""daha derin"" ve ""reçineli"" yorumu olan Sì Intense'den (2021) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Siyah Nektar, ""siyah frenk üzümü nektarı""nın tatlı ve ""boozy"" (içkili) yönünün, ""Isparta gülü"" ve ""sıcak"" benzoin (reçine) ile buluşmasıdır.</i> Bu koku, ""hafif"" bir meyveli şipre değil; bu, ""karanlık"", ""zengin"" ve ""baştan çıkarıcı"" bir gece aurası.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Oryantal Şipre (Gurme/Reçineli)</li>
<li>
<b>Üst Notalar:</b> Siyah Frenk Üzümü Nektarı, Davana (Bitki)</li>
<li>
<b>Orta Notalar:</b> Isparta Gülü, Paçuli</li>
<li>
<b>Alt Notalar:</b> Benzoin (Reçine), Vanilya, Amber, Sedir Ağacı</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■■□ [9/10]<br>
Yayılım: ■■■■■■■■□□ [8/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, orijinal Sì'yi seven ancak ""daha güçlü"", ""daha karanlık"" ve ""daha olgun"" bir kış versiyonu arayanlar için idealdir. Frenk üzümü ve reçineler (benzoin) baskındır. Performansı (kalıcılık ve yayılım) güçlüdür ve ""romantik"", ""sofistike"" bir ""imza"" arayanlar için idealdir.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""lüks"" ve ""karanlık"" bir akşam atmosferini taşır. Soğuk bir kış gecesinde, ""şık"" bir restoranda veya ""resmi"" bir ""davet""in ""olgun"" ve ""çekici"" havasını yansıtır.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Giorgio Armani Sì Intense (2021) kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareperfume,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Armani Muadili, Gül, Güçlü Koku, İltifat Mıknatısı, Kadın Parfümü, Kalıcı Parfüm, Kış Parfümü, Sare-Siyah-Nektar, Siyah Frenk Üzümü, Sì Intense Muadili, Vanilya, Şipre Koku",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",400.0,shopify,0,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/beyaz_tema.jpg?v=1762864049,1,"",false,,,,,,,,,,,,,,,,her-gun; romantik; ofis,,sonbahar; ilkbahar; yaz,kadin,,kg,,,active
sare-a-123-siyah-nektar,,,,,,,,,Extrait De Parfum,,,50,,,,,"",400.0,shopify,0,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-a-122-altin-manifestosu,Sare - A-122 Altın Manifestosu - Armani Sì'den İlham Alan Kadın Parfümü,"<p>Bu parfüm, 2010'lu yılların ""imza"" kokusu haline gelen, Giorgio Armani'nin ""modern şipre"" (chypre) klasiği ve kadın manifestosu Sì'den (2013) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Altın Manifestosu, ""siyah frenk üzümü"" (cassis) nektarının yoğun bir ""vanilya"" ve ""reçineli"" amber ile buluşmasıdır.</i> Bu koku, ""taze"" bir çiçek değil; bu, ""tatlı"", ""karanlık"" ve ""paçuli"" ile desteklenen ""sophistike"" bir aura.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Christine Nagel) ""olayı"", 2015'te **FiFi Ödülleri'nde ""Yılın Kadın Parfümü - Prestij""** ödülünü kazanmasıdır. Formül, ""siyah frenk üzümü"" nektarını, o dönem için popüler olan ""paçuli-vanilya"" temeline ""en iyi"" şekilde entegre ederek, ""modern şipre"" (fruity chypre) kategorisinin ""referans noktası"" olmuştur.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Meyveli Şipre (Tatlı/Paçuli)</li>
<li>
<b>Üst Notalar:</b> Siyah Frenk Üzümü (Cassis), Bergamot, Mandalina</li>
<li>
<b>Orta Notalar:</b> Mayıs Gülü, Frezya, Yasemin</li>
<li>
<b>Alt Notalar:</b> Vanilya, Paçuli, Odunsu Notalar, Ambroksan</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■□□ [8/10]<br>
Yayılım: ■■■■■■■□□□ [7/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂, İlkbahar 🌸
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""hafif"" bir koku değildir. Bu, ""tatlı"", ""reçineli"" ve ""kalıcı"" bir kokudur. Frenk üzümü ve paçuli baskındır. ""İltifat mıknatısı"" olarak bilinir. Performansı güçlüdür ve ""olgun"", ""sofistike"" bir ""imza"" arayanlar için idealdir.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""güç"" ve ""zarafet"" gerektiren anların atmosferini taşır. ""Şık"" bir ""akşam yemeği"", ""özel"" bir ""sanat galerisi"" açılışı veya ""ciddi"" bir ""davet""in ""güvenilir"" havasını yansıtır.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Armani Sì (EDP) kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Armani Muadili, Christine Nagel, Güçlü Koku, Kadın Parfümü, Kalıcı Parfüm, Paçuli, Sare-Altin-Manifestosu, Siyah Frenk Üzümü, Sì Muadili, Tatlı Parfüm, Vanilya, Ödüllü Parfüm, Şipre Koku",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,2,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/beyaz_tema.jpg?v=1762864049,1,"",false,,,,,,,,,,,,,,,,her-gun; ofis; romantik,,ilkbahar; sonbahar; yaz; kis,kadin,,kg,,,active
sare-a-122-altin-manifestosu,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,1,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-a-121-dumanli-deniz,Sare - A-121 Dumanlı Deniz - Armani Acqua di Giò Profumo'dan İlham Alan Erkek Parfümü,"<p>Bu parfüm, Armani'nin 90'ları tanımlayan ""Acqua di Giò"" efsanesinin ""en karanlık"", ""en dumanlı"" ve ""en güçlü"" yorumu olan Profumo'dan (2015) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Dumanlı Deniz, ""sucul"" (akuatik) ve ""limon"" notalarının, ""sıcak"" ve ""yanmış"" bir ""tütsü"" (incense) ve ""topraksı"" bir ""paçuli"" ile buluşmasıdır.</i> Bu koku, ""hafif"" bir yaz ferahlığı değil; bu, ""dumanlı"", ""derin"" ve ""olgun"" bir deniz gücü.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Alberto Morillas) ""olayı"", Morillas'ın (orijinal kokunun yaratıcısı), o ""taze"" ve ""aydınlık"" DNA'yı alıp, ""tütsü"" ve ""paçuli"" gibi ""karanlık"" notalarla birleştirerek ""Acqua di Giò""yu ""kışa"" ve ""geceye"" adapte etmesidir. Bu, ""sucul"" ve ""dumanlı"" notaların ""imkansız"" bir birleşimidir.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Akuatik Aromatik (Dumanlı)</li>
<li>
<b>Üst Notalar:</b> Deniz Notaları, Bergamot</li>
<li>
<b>Orta Notalar:</b> Biberiye, Adaçayı (Sage), Sardunya</li>
<li>
<b>Alt Notalar:</b> Tütsü (Incense), Paçuli</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■■□ [9/10]<br>
Yayılım: ■■■■■■■■□□ [8/10]<br>
Mevsim: Dört Mevsim 🌸☀️🍂❄️
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""hafif"" veya ""tatlı"" bir koku değildir. Bu, ""dumanlı"", ""temiz"" ve ""olgun"" bir kokudur. ""Tütsü"" ve ""akuatik"" notaların zıtlığı baskındır. ""Karakterli"", ""profesyonel"" ve ""ağırbaşlı"" bir imza arayanlar için idealdir. Performansı güçlüdür.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""resmi"" ve ""olgun"" bir ""gece"" atmosferini taşır. ""Önemli"" bir ""akşam yemeği"" veya ""lüks"" bir ""davet""in ""ağırbaşlı"" havasını yansıtır.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Armani Acqua di Giò Profumo kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareperfume,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Acqua di Giò Profumo Muadili, Akuatik Koku, Alberto Morillas, Armani Muadili, Erkek Parfümü, Güçlü Koku, Kalıcı Parfüm, Niş Tarzı, Olgun Koku, Paçuli, Sare-Dumanli-Deniz, Tütsü",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,2,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/siyah_tema.jpg?v=1762864012,1,"",false,,,,,,,,,,,,,,,,her-gun; gundelik,,ilkbahar; yaz,uniseks,,kg,,,active
sare-a-121-dumanli-deniz,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,2,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-a-120-sonsuz-okyanus,Sare - A-120 Sonsuz Okyanus - Armani Acqua di Giò Pour Homme (2022 EDP)'den İlham Alan Erkek Parfümü,"<p>Bu parfüm, 90'ların ""akuatik"" (sucul) efsanesi Acqua di Giò'nun, daha ""derin"", ""daha kalıcı"" ve ""sürdürülebilir"" (refillable) olarak yeniden formüle edilen Eau de Parfum (EDP) versiyonundan (2022) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Sonsuz Okyanus, ""tuzlu"" deniz notaları ve ""keskin"" bergamotun, ""aromatik"" biberiye ve ""dumanlı"" tütsü (incense) ile buluşmasıdır.</i> Bu koku, orijinal EDT'den daha ""koyu"" ve daha ""yoğun"" bir ""okyanus"" hissiyatı.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Alberto Morillas) ""olayı"", markanın ""sürdürülebilirlik"" (sustainability) felsefesini yansıtmasıdır. Koku, hem ""yeniden doldurulabilir"" şişesiyle hem de ""dikkatli"" (consciously sourced) seçilmiş içerikleriyle (Guatemala paçulisi gibi) ""lüks"" parfümeride ""çevre bilincini"" temsil etmiştir.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Akuatik Aromatik (Odunsu/Tütsü)</li>
<li>
<b>Üst Notalar:</b> Deniz Notaları, Bergamot</li>
<li>
<b>Orta Notalar:</b> Biberiye, Adaçayı (Clary Sage), Sardunya</li>
<li>
<b>Alt Notalar:</b> Tütsü (Incense), Paçuli, Sedir Ağacı</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■□□ [8/10]<br>
Yayılım: ■■■■■■■□□□ [7/10]<br>
Mevsim: Dört Mevsim 🌸☀️🍂❄️
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, orijinal EDT'yi ""performanssız"" bulanlar için idealdir. Tütsü ve paçuli, o ""taze"" DNA'yı ""olgun"" ve ""derin"" bir yöne taşır. ""Temiz"", ""güvenilir"" ve ""profesyonel"" bir ""imza"" arayanlar için uygundur. Performansı güçlüdür.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""profesyonel"" ve ""ferah"" bir atmosferi taşır. Lüks bir ""yat"" gezintisi sırasında yapılan ""iş toplantısı"" veya ""gündelik"" bir ""imza"" olarak ""her an"" kullanılabilir.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Armani Acqua di Giò Pour Homme (2022 EDP) kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareperfume,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Acqua di Giò Muadili, Akuatik Koku, Alberto Morillas, Armani Muadili, Erkek Parfümü, Güçlü Koku, Kalıcı Parfüm, Paçuli, Profesyonel Koku, Sare-Sonsuz-Okyanus, Sürdürülebilir Koku, Temiz Koku, Tütsü",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,2,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/siyah_tema.jpg?v=1762864012,1,"",false,,,,,,,,,,,,,,,,her-gun; gundelik; ofis,,ilkbahar; yaz; sonbahar; kis,erkek,,kg,,,active
